City,AverageTemperature,year,month
Amarillo,4.422,2004,2
Amarillo,12.911,2004,3
Amarillo,14.911,2004,4
Amarillo,22.111,2004,5
Amarillo,24.227,2004,6
Amarillo,25.695,2004,7
Amarillo,24.428,2004,8
Amarillo,22.029000000000003,2004,9
Amarillo,16.656000000000002,2004,10
Amarillo,8.520999999999999,2004,11
Amarillo,5.247999999999998,2004,12
Amarillo,5.445,2005,1
Amarillo,7.292000000000002,2005,2
Amarillo,9.361,2005,3
Amarillo,14.533,2005,4
Amarillo,19.411,2005,5
Amarillo,25.217,2005,6
Amarillo,26.362,2005,7
Amarillo,25.36,2005,8
Amarillo,24.238000000000003,2005,9
Amarillo,16.452,2005,10
Amarillo,11.012,2005,11
Amarillo,4.368,2005,12
Amarillo,7.9979999999999976,2006,1
Amarillo,6.05,2006,2
Amarillo,11.52,2006,3
Amarillo,18.166,2006,4
Amarillo,22.4,2006,5
Amarillo,26.453000000000007,2006,6
Amarillo,28.406,2006,7
Amarillo,26.904,2006,8
Amarillo,20.069000000000006,2006,9
Amarillo,15.822000000000001,2006,10
Amarillo,10.675,2006,11
Amarillo,4.525,2006,12
Amarillo,1.24,2007,1
Amarillo,4.869,2007,2
Amarillo,13.136,2007,3
Amarillo,12.328,2007,4
Amarillo,19.013,2007,5
Amarillo,23.243000000000002,2007,6
Amarillo,25.334,2007,7
Amarillo,26.826,2007,8
Amarillo,23.163,2007,9
Amarillo,17.722,2007,10
Amarillo,10.18,2007,11
Amarillo,4.21,2007,12
Amarillo,4.038,2008,1
Amarillo,6.6160000000000005,2008,2
Amarillo,10.623,2008,3
Amarillo,14.672,2008,4
Amarillo,20.651000000000003,2008,5
Amarillo,26.94400000000001,2008,6
Amarillo,26.535999999999998,2008,7
Amarillo,25.525,2008,8
Amarillo,20.582,2008,9
Amarillo,15.533,2008,10
Amarillo,10.569,2008,11
Amarillo,4.853,2008,12
Amarillo,4.537,2009,1
Amarillo,8.966000000000003,2009,2
Amarillo,11.909,2009,3
Amarillo,14.906,2009,4
Amarillo,19.409000000000002,2009,5
Amarillo,25.565,2009,6
Amarillo,27.029,2009,7
Amarillo,26.503,2009,8
Amarillo,20.871,2009,9
Amarillo,13.302,2009,10
Amarillo,11.501,2009,11
Amarillo,1.608,2009,12
Amarillo,2.806,2010,1
Amarillo,2.255,2010,2
Amarillo,9.608,2010,3
Amarillo,15.380999999999998,2010,4
Amarillo,19.595,2010,5
Amarillo,27.11,2010,6
Amarillo,25.86,2010,7
Amarillo,27.238000000000003,2010,8
Amarillo,23.98200000000001,2010,9
Amarillo,17.212,2010,10
Amarillo,9.741,2010,11
Amarillo,5.902,2010,12
Amarillo,3.071,2011,1
Amarillo,4.137,2011,2
Amarillo,12.046,2011,3
Amarillo,17.4,2011,4
Amarillo,20.833000000000002,2011,5
Amarillo,29.522,2011,6
Amarillo,30.653,2011,7
Amarillo,30.647,2011,8
Amarillo,22.507,2011,9
Amarillo,16.371000000000002,2011,10
Amarillo,9.961,2011,11
Amarillo,3.096,2011,12
Amarillo,6.534,2012,1
Amarillo,5.897,2012,2
Amarillo,14.338,2012,3
Amarillo,18.657,2012,4
Amarillo,22.76,2012,5
Amarillo,26.69,2012,6
Amarillo,28.553,2012,7
Amarillo,27.307,2012,8
Amarillo,22.672,2012,9
Amarillo,15.113,2012,10
Amarillo,12.273,2012,11
Amarillo,5.851,2012,12
Amarillo,4.14,2013,1
Amarillo,5.306,2013,2
Amarillo,10.481,2013,3
Amarillo,12.954,2013,4
Amarillo,20.846,2013,5
Amarillo,26.604,2013,6
Amarillo,26.129,2013,7
Amarillo,26.806,2013,8
Amarillo,24.5,2013,9
Anaheim,14.921,2000,1
Anaheim,14.123,2000,2
Anaheim,13.711,2000,3
Anaheim,15.804,2000,4
Anaheim,17.408,2000,5
Anaheim,18.999000000000002,2000,6
Anaheim,19.163,2000,7
Anaheim,21.229,2000,8
Anaheim,20.514,2000,9
Anaheim,17.165,2000,10
Anaheim,14.414,2000,11
Anaheim,15.35,2000,12
Anaheim,12.642,2001,1
Anaheim,12.187,2001,2
Anaheim,14.153,2001,3
Anaheim,13.364,2001,4
Anaheim,17.546,2001,5
Anaheim,18.94,2001,6
Anaheim,18.794,2001,7
Anaheim,20.38,2001,8
Anaheim,20.387,2001,9
Anaheim,18.866,2001,10
Anaheim,16.211,2001,11
Anaheim,13.02,2001,12
Anaheim,13.300999999999998,2002,1
Anaheim,14.758,2002,2
Anaheim,13.338,2002,3
Anaheim,14.213,2002,4
Anaheim,15.538,2002,5
Anaheim,17.579,2002,6
Anaheim,19.425,2002,7
Anaheim,19.395,2002,8
Anaheim,20.95,2002,9
Anaheim,16.769000000000002,2002,10
Anaheim,17.733,2002,11
Anaheim,13.474,2002,12
Anaheim,17.028,2003,1
Anaheim,14.025,2003,2
Anaheim,14.715,2003,3
Anaheim,13.448,2003,4
Anaheim,15.963,2003,5
Anaheim,16.935000000000002,2003,6
Anaheim,20.857,2003,7
Anaheim,21.758000000000006,2003,8
Anaheim,20.904,2003,9
Anaheim,20.564,2003,10
Anaheim,15.324000000000002,2003,11
Anaheim,13.681,2003,12
Anaheim,13.77,2004,1
Anaheim,12.712,2004,2
Anaheim,16.570999999999998,2004,3
Anaheim,15.927,2004,4
Anaheim,18.175,2004,5
Anaheim,17.645,2004,6
Anaheim,19.932000000000002,2004,7
Anaheim,19.851,2004,8
Anaheim,21.392,2004,9
Anaheim,17.445,2004,10
Anaheim,14.547,2004,11
Anaheim,14.121,2004,12
Anaheim,14.146,2005,1
Anaheim,13.954,2005,2
Anaheim,14.526,2005,3
Anaheim,14.880999999999998,2005,4
Anaheim,17.212,2005,5
Anaheim,17.220000000000002,2005,6
Anaheim,20.205,2005,7
Anaheim,20.696,2005,8
Anaheim,19.464,2005,9
Anaheim,18.219,2005,10
Anaheim,17.604,2005,11
Anaheim,15.003,2005,12
Anaheim,14.363,2006,1
Anaheim,14.715,2006,2
Anaheim,11.954,2006,3
Anaheim,14.151,2006,4
Anaheim,17.115,2006,5
Anaheim,20.151,2006,6
Anaheim,22.973000000000006,2006,7
Anaheim,20.85,2006,8
Anaheim,20.645,2006,9
Anaheim,17.88,2006,10
Anaheim,17.609,2006,11
Anaheim,14.373,2006,12
Anaheim,12.751,2007,1
Anaheim,13.76,2007,2
Anaheim,15.414000000000001,2007,3
Anaheim,14.753,2007,4
Anaheim,16.518,2007,5
Anaheim,17.834,2007,6
Anaheim,20.307000000000002,2007,7
Anaheim,21.683000000000003,2007,8
Anaheim,19.936,2007,9
Anaheim,18.762,2007,10
Anaheim,16.98,2007,11
Anaheim,12.935,2007,12
Anaheim,12.838,2008,1
Anaheim,13.18,2008,2
Anaheim,14.675,2008,3
Anaheim,15.686,2008,4
Anaheim,16.094,2008,5
Anaheim,19.447000000000006,2008,6
Anaheim,20.075,2008,7
Anaheim,21.066,2008,8
Anaheim,21.199,2008,9
Anaheim,20.638,2008,10
Anaheim,18.488,2008,11
Anaheim,13.147,2008,12
Anaheim,15.767,2009,1
Anaheim,13.298,2009,2
Anaheim,13.963,2009,3
Anaheim,14.861,2009,4
Anaheim,17.416,2009,5
Anaheim,17.205000000000002,2009,6
Anaheim,20.615,2009,7
Anaheim,20.842,2009,8
Anaheim,21.901,2009,9
Anaheim,18.266,2009,10
Anaheim,16.886,2009,11
Anaheim,13.355,2009,12
Anaheim,14.445,2010,1
Anaheim,13.774,2010,2
Anaheim,14.462,2010,3
Anaheim,13.755,2010,4
Anaheim,15.248,2010,5
Anaheim,16.825,2010,6
Anaheim,18.415,2010,7
Anaheim,19.428,2010,8
Anaheim,19.95,2010,9
Anaheim,17.777,2010,10
Anaheim,15.889,2010,11
Anaheim,14.338,2010,12
Anaheim,14.786,2011,1
Anaheim,12.449000000000002,2011,2
Anaheim,13.880999999999998,2011,3
Anaheim,15.062,2011,4
Anaheim,15.501,2011,5
Anaheim,16.631,2011,6
Anaheim,19.447,2011,7
Anaheim,20.003,2011,8
Anaheim,19.904,2011,9
Anaheim,18.692,2011,10
Anaheim,15.455,2011,11
Anaheim,13.258,2011,12
Anaheim,15.113,2012,1
Anaheim,13.664,2012,2
Anaheim,13.669,2012,3
Anaheim,15.094,2012,4
Anaheim,16.644000000000002,2012,5
Anaheim,17.34,2012,6
Anaheim,18.984,2012,7
Anaheim,22.415,2012,8
Anaheim,22.852,2012,9
Anaheim,19.892,2012,10
Anaheim,17.245,2012,11
Anaheim,13.531,2012,12
Anaheim,13.404000000000002,2013,1
Anaheim,12.835,2013,2
Anaheim,15.344000000000001,2013,3
Anaheim,15.380999999999998,2013,4
Anaheim,17.635,2013,5
Anaheim,18.632,2013,6
Anaheim,19.929000000000002,2013,7
Anaheim,20.076,2013,8
Anaheim,21.391,2013,9
Anchorage,-15.38,2000,1
Anchorage,-6.724,2000,2
Anchorage,-4.837,2000,3
Anchorage,-0.631,2000,4
Anchorage,4.251,2000,5
Anchorage,10.663,2000,6
Anchorage,11.265999999999998,2000,7
Anchorage,9.382,2000,8
Anchorage,4.445,2000,9
Anchorage,-2.935,2000,10
Anchorage,-6.4220000000000015,2000,11
Anchorage,-9.062000000000001,2000,12
Anchorage,-7.433,2001,1
Anchorage,-8.851,2001,2
Anchorage,-5.610999999999999,2001,3
Anchorage,-0.8350000000000002,2001,4
Anchorage,3.2890000000000006,2001,5
Anchorage,12.05,2001,6
Anchorage,12.017,2001,7
Anchorage,11.561,2001,8
Anchorage,6.57,2001,9
Anchorage,-5.474,2001,10
Anchorage,-11.767999999999999,2001,11
Anchorage,-17.825,2001,12
Anchorage,-9.37,2002,1
Anchorage,-9.196000000000002,2002,2
Anchorage,-8.934,2002,3
Anchorage,-4.1850000000000005,2002,4
Anchorage,6.013,2002,5
Anchorage,10.388,2002,6
Anchorage,12.85,2002,7
Anchorage,10.390999999999998,2002,8
Anchorage,6.115,2002,9
Anchorage,0.8059999999999999,2002,10
Anchorage,-2.715,2002,11
Anchorage,-9.085,2002,12
Anchorage,-10.075,2003,1
Anchorage,-4.633000000000001,2003,2
Anchorage,-7.8729999999999976,2003,3
Anchorage,-0.6130000000000002,2003,4
Anchorage,5.101000000000001,2003,5
Anchorage,10.613,2003,6
Anchorage,13.324000000000002,2003,7
Anchorage,10.819,2003,8
Anchorage,5.035,2003,9
Anchorage,0.8160000000000003,2003,10
Anchorage,-10.439,2003,11
Anchorage,-14.029000000000002,2003,12
Anchorage,-17.788999999999994,2004,1
Anchorage,-6.91,2004,2
Anchorage,-8.266,2004,3
Anchorage,-0.10499999999999997,2004,4
Anchorage,7.2410000000000005,2004,5
Anchorage,12.309000000000001,2004,6
Anchorage,14.078,2004,7
Anchorage,13.498,2004,8
Anchorage,2.8200000000000003,2004,9
Anchorage,-0.8529999999999998,2004,10
Anchorage,-7.01,2004,11
Anchorage,-11.046,2004,12
Anchorage,-12.184,2005,1
Anchorage,-10.686,2005,2
Anchorage,-4.1739999999999995,2005,3
Anchorage,-0.20000000000000012,2005,4
Anchorage,7.308,2005,5
Anchorage,11.914,2005,6
Anchorage,13.610999999999999,2005,7
Anchorage,11.674000000000001,2005,8
Anchorage,6.572,2005,9
Anchorage,-1.841,2005,10
Anchorage,-14.122,2005,11
Anchorage,-7.9460000000000015,2005,12
Anchorage,-17.973,2006,1
Anchorage,-9.714,2006,2
Anchorage,-9.264,2006,3
Anchorage,-2.282,2006,4
Anchorage,6.182,2006,5
Anchorage,9.934,2006,6
Anchorage,12.485,2006,7
Anchorage,9.339,2006,8
Anchorage,6.522,2006,9
Anchorage,-0.512,2006,10
Anchorage,-15.342,2006,11
Anchorage,-11.374,2006,12
Anchorage,-14.164,2007,1
Anchorage,-12.565,2007,2
Anchorage,-15.143,2007,3
Anchorage,0.4750000000000001,2007,4
Anchorage,5.4830000000000005,2007,5
Anchorage,10.748,2007,6
Anchorage,11.932,2007,7
Anchorage,11.502,2007,8
Anchorage,6.319,2007,9
Anchorage,-2.595,2007,10
Anchorage,-5.252999999999999,2007,11
Anchorage,-12.342,2007,12
Anchorage,-15.634,2008,1
Anchorage,-13.389000000000001,2008,2
Anchorage,-5.671999999999999,2008,3
Anchorage,-3.393,2008,4
Anchorage,4.635000000000002,2008,5
Anchorage,9.071,2008,6
Anchorage,10.687999999999999,2008,7
Anchorage,10.03,2008,8
Anchorage,5.386,2008,9
Anchorage,-6.1560000000000015,2008,10
Anchorage,-11.058,2008,11
Anchorage,-14.997000000000002,2008,12
Anchorage,-16.116,2009,1
Anchorage,-13.002,2009,2
Anchorage,-9.831,2009,3
Anchorage,-2.169,2009,4
Anchorage,6.556000000000001,2009,5
Anchorage,10.121,2009,6
Anchorage,13.869000000000002,2009,7
Anchorage,9.938,2009,8
Anchorage,5.954,2009,9
Anchorage,0.722,2009,10
Anchorage,-12.289,2009,11
Anchorage,-11.624,2009,12
Anchorage,-13.011,2010,1
Anchorage,-7.597,2010,2
Anchorage,-7.39,2010,3
Anchorage,-1.2220000000000002,2010,4
Anchorage,6.363,2010,5
Anchorage,9.654,2010,6
Anchorage,10.757,2010,7
Anchorage,10.384,2010,8
Anchorage,6.252000000000002,2010,9
Anchorage,-0.8779999999999997,2010,10
Anchorage,-8.227,2010,11
Anchorage,-17.980999999999995,2010,12
Anchorage,-12.896999999999998,2011,1
Anchorage,-13.355,2011,2
Anchorage,-8.652999999999999,2011,3
Anchorage,-1.4130000000000005,2011,4
Anchorage,5.6610000000000005,2011,5
Anchorage,9.629,2011,6
Anchorage,11.610999999999999,2011,7
Anchorage,9.461,2011,8
Anchorage,5.979,2011,9
Anchorage,-1.339,2011,10
Anchorage,-15.741,2011,11
Anchorage,-11.525000000000002,2011,12
Anchorage,-22.628,2012,1
Anchorage,-7.838000000000001,2012,2
Anchorage,-10.927,2012,3
Anchorage,0.4289999999999998,2012,4
Anchorage,4.424,2012,5
Anchorage,10.101,2012,6
Anchorage,10.697,2012,7
Anchorage,9.775,2012,8
Anchorage,4.7330000000000005,2012,9
Anchorage,-3.616,2012,10
Anchorage,-13.245,2012,11
Anchorage,-15.633,2012,12
Anchorage,-10.059,2013,1
Anchorage,-8.327000000000002,2013,2
Anchorage,-8.634,2013,3
Anchorage,-6.421,2013,4
Anchorage,3.764,2013,5
Anchorage,13.031,2013,6
Anchorage,13.614,2013,7
Anchorage,11.182,2013,8
Anchorage,,2013,9
Ann Arbor,-4.6530000000000005,2000,1
Ann Arbor,-0.8250000000000002,2000,2
Ann Arbor,5.835999999999999,2000,3
Ann Arbor,7.657999999999999,2000,4
Ann Arbor,16.017,2000,5
Ann Arbor,20.416,2000,6
Ann Arbor,20.693,2000,7
Ann Arbor,21.052,2000,8
Ann Arbor,16.84,2000,9
Ann Arbor,12.261,2000,10
Ann Arbor,4.1819999999999995,2000,11
Ann Arbor,-7.346999999999999,2000,12
Ann Arbor,-3.708,2001,1
Ann Arbor,-1.991,2001,2
Ann Arbor,0.746,2001,3
Ann Arbor,9.31,2001,4
Ann Arbor,15.793,2001,5
Ann Arbor,20.250999999999998,2001,6
Ann Arbor,22.492,2001,7
Ann Arbor,22.989,2001,8
Ann Arbor,16.447000000000006,2001,9
Ann Arbor,10.915999999999999,2001,10
Ann Arbor,8.367999999999999,2001,11
Ann Arbor,1.8719999999999999,2001,12
Ann Arbor,-0.29800000000000004,2002,1
Ann Arbor,-0.266,2002,2
Ann Arbor,1.112,2002,3
Ann Arbor,8.845,2002,4
Ann Arbor,12.08,2002,5
Ann Arbor,20.907,2002,6
Ann Arbor,24.211,2002,7
Ann Arbor,22.485,2002,8
Ann Arbor,20.107,2002,9
Ann Arbor,9.639,2002,10
Ann Arbor,3.504,2002,11
Ann Arbor,-2.237,2002,12
Ann Arbor,-7.006,2003,1
Ann Arbor,-5.8610000000000015,2003,2
Ann Arbor,1.011,2003,3
Ann Arbor,7.3660000000000005,2003,4
Ann Arbor,13.183,2003,5
Ann Arbor,18.587,2003,6
Ann Arbor,22.07200000000001,2003,7
Ann Arbor,22.343000000000004,2003,8
Ann Arbor,17.312,2003,9
Ann Arbor,9.825,2003,10
Ann Arbor,6.14,2003,11
Ann Arbor,-0.262,2003,12
Ann Arbor,-7.7479999999999976,2004,1
Ann Arbor,-3.149,2004,2
Ann Arbor,3.766,2004,3
Ann Arbor,9.012,2004,4
Ann Arbor,15.048,2004,5
Ann Arbor,19.046,2004,6
Ann Arbor,21.548000000000002,2004,7
Ann Arbor,19.871,2004,8
Ann Arbor,19.154,2004,9
Ann Arbor,11.405,2004,10
Ann Arbor,5.564,2004,11
Ann Arbor,-2.417,2004,12
Ann Arbor,-5.313,2005,1
Ann Arbor,-2.641,2005,2
Ann Arbor,-0.3729999999999999,2005,3
Ann Arbor,9.125,2005,4
Ann Arbor,12.815,2005,5
Ann Arbor,22.672,2005,6
Ann Arbor,23.624000000000002,2005,7
Ann Arbor,23.266,2005,8
Ann Arbor,19.655,2005,9
Ann Arbor,11.889,2005,10
Ann Arbor,5.8020000000000005,2005,11
Ann Arbor,-3.715,2005,12
Ann Arbor,1.0360000000000005,2006,1
Ann Arbor,-2.424,2006,2
Ann Arbor,2.178,2006,3
Ann Arbor,9.863,2006,4
Ann Arbor,15.354000000000001,2006,5
Ann Arbor,19.921,2006,6
Ann Arbor,23.737,2006,7
Ann Arbor,22.186,2006,8
Ann Arbor,16.44,2006,9
Ann Arbor,9.119,2006,10
Ann Arbor,5.626,2006,11
Ann Arbor,2.115,2006,12
Ann Arbor,-2.074,2007,1
Ann Arbor,-7.54,2007,2
Ann Arbor,3.486,2007,3
Ann Arbor,7.4929999999999986,2007,4
Ann Arbor,15.696000000000002,2007,5
Ann Arbor,21.306,2007,6
Ann Arbor,21.821,2007,7
Ann Arbor,22.55,2007,8
Ann Arbor,18.831000000000003,2007,9
Ann Arbor,14.765999999999998,2007,10
Ann Arbor,3.8,2007,11
Ann Arbor,-2.077,2007,12
Ann Arbor,-2.572,2008,1
Ann Arbor,-4.865,2008,2
Ann Arbor,-0.008999999999999897,2008,3
Ann Arbor,10.102,2008,4
Ann Arbor,12.751,2008,5
Ann Arbor,20.936,2008,6
Ann Arbor,22.588,2008,7
Ann Arbor,21.200000000000006,2008,8
Ann Arbor,18.352,2008,9
Ann Arbor,9.787999999999998,2008,10
Ann Arbor,3.707,2008,11
Ann Arbor,-3.222,2008,12
Ann Arbor,-8.536999999999999,2009,1
Ann Arbor,-2.575,2009,2
Ann Arbor,2.299,2009,3
Ann Arbor,8.58,2009,4
Ann Arbor,14.667000000000002,2009,5
Ann Arbor,18.74,2009,6
Ann Arbor,20.157,2009,7
Ann Arbor,21.28,2009,8
Ann Arbor,17.826,2009,9
Ann Arbor,9.329,2009,10
Ann Arbor,6.805,2009,11
Ann Arbor,-2.051,2009,12
Ann Arbor,-4.675,2010,1
Ann Arbor,-3.289,2010,2
Ann Arbor,4.242,2010,3
Ann Arbor,11.083,2010,4
Ann Arbor,16.326,2010,5
Ann Arbor,21.181,2010,6
Ann Arbor,24.309,2010,7
Ann Arbor,23.634,2010,8
Ann Arbor,17.585,2010,9
Ann Arbor,11.867,2010,10
Ann Arbor,4.738,2010,11
Ann Arbor,-3.916,2010,12
Ann Arbor,-6.212999999999999,2011,1
Ann Arbor,-4.363,2011,2
Ann Arbor,0.41,2011,3
Ann Arbor,7.638,2011,4
Ann Arbor,14.874,2011,5
Ann Arbor,20.483,2011,6
Ann Arbor,25.233,2011,7
Ann Arbor,22.25500000000001,2011,8
Ann Arbor,17.569000000000006,2011,9
Ann Arbor,11.339,2011,10
Ann Arbor,7.112,2011,11
Ann Arbor,1.0859999999999999,2011,12
Ann Arbor,-1.44,2012,1
Ann Arbor,-0.03300000000000036,2012,2
Ann Arbor,8.959999999999997,2012,3
Ann Arbor,8.351,2012,4
Ann Arbor,17.207,2012,5
Ann Arbor,21.217,2012,6
Ann Arbor,24.91500000000001,2012,7
Ann Arbor,21.798000000000002,2012,8
Ann Arbor,17.172,2012,9
Ann Arbor,10.758,2012,10
Ann Arbor,3.8,2012,11
Ann Arbor,1.319,2012,12
Ann Arbor,-2.7510000000000003,2013,1
Ann Arbor,-3.801,2013,2
Ann Arbor,0.29200000000000004,2013,3
Ann Arbor,6.819,2013,4
Ann Arbor,16.287,2013,5
Ann Arbor,20.026,2013,6
Ann Arbor,22.73200000000001,2013,7
Ann Arbor,20.968000000000004,2013,8
Ann Arbor,17.503,2013,9
Antioch,10.081,2000,1
Antioch,11.157,2000,2
Antioch,12.667,2000,3
Antioch,14.974,2000,4
Antioch,17.035999999999998,2000,5
Antioch,19.724,2000,6
Antioch,18.828,2000,7
Antioch,20.062,2000,8
Antioch,19.904,2000,9
Antioch,15.560999999999998,2000,10
Antioch,10.372,2000,11
Antioch,9.898,2000,12
Antioch,8.516,2001,1
Antioch,9.841000000000001,2001,2
Antioch,13.769,2001,3
Antioch,12.228,2001,4
Antioch,19.789,2001,5
Antioch,20.192999999999998,2001,6
Antioch,19.597,2001,7
Antioch,19.938,2001,8
Antioch,18.826,2001,9
Antioch,17.645,2001,10
Antioch,13.279000000000002,2001,11
Antioch,9.342,2001,12
Antioch,8.165,2002,1
Antioch,11.38,2002,2
Antioch,11.865,2002,3
Antioch,13.826,2002,4
Antioch,15.757,2002,5
Antioch,18.766,2002,6
Antioch,20.379,2002,7
Antioch,19.921,2002,8
Antioch,20.132,2002,9
Antioch,16.307000000000002,2002,10
Antioch,13.467,2002,11
Antioch,9.99,2002,12
Antioch,11.474,2003,1
Antioch,10.765,2003,2
Antioch,13.370999999999999,2003,3
Antioch,11.906,2003,4
Antioch,16.368,2003,5
Antioch,19.235,2003,6
Antioch,21.565,2003,7
Antioch,20.46,2003,8
Antioch,20.782,2003,9
Antioch,18.35,2003,10
Antioch,11.179,2003,11
Antioch,9.646,2003,12
Antioch,8.978,2004,1
Antioch,10.501,2004,2
Antioch,15.812999999999999,2004,3
Antioch,15.582,2004,4
Antioch,16.847,2004,5
Antioch,18.679,2004,6
Antioch,20.279,2004,7
Antioch,20.583000000000002,2004,8
Antioch,20.521,2004,9
Antioch,15.676999999999998,2004,10
Antioch,11.574000000000002,2004,11
Antioch,9.465,2004,12
Antioch,8.51,2005,1
Antioch,11.890999999999998,2005,2
Antioch,13.681,2005,3
Antioch,13.281,2005,4
Antioch,16.632,2005,5
Antioch,17.74,2005,6
Antioch,21.455,2005,7
Antioch,20.434,2005,8
Antioch,17.88,2005,9
Antioch,16.276999999999994,2005,10
Antioch,13.615,2005,11
Antioch,10.659,2005,12
Antioch,9.952,2006,1
Antioch,11.421,2006,2
Antioch,9.943999999999999,2006,3
Antioch,13.094,2006,4
Antioch,17.148,2006,5
Antioch,20.145,2006,6
Antioch,22.465,2006,7
Antioch,19.591,2006,8
Antioch,18.949,2006,9
Antioch,15.861999999999998,2006,10
Antioch,12.479,2006,11
Antioch,9.202,2006,12
Antioch,8.165,2007,1
Antioch,10.718,2007,2
Antioch,14.002,2007,3
Antioch,14.117,2007,4
Antioch,16.666,2007,5
Antioch,18.829,2007,6
Antioch,20.325,2007,7
Antioch,20.601,2007,8
Antioch,18.781,2007,9
Antioch,15.439999999999998,2007,10
Antioch,13.277999999999999,2007,11
Antioch,8.318999999999999,2007,12
Antioch,8.026,2008,1
Antioch,10.449000000000002,2008,2
Antioch,12.265,2008,3
Antioch,13.468,2008,4
Antioch,16.625999999999998,2008,5
Antioch,19.473,2008,6
Antioch,20.335,2008,7
Antioch,20.797,2008,8
Antioch,20.014,2008,9
Antioch,17.351,2008,10
Antioch,13.812999999999999,2008,11
Antioch,8.017000000000001,2008,12
Antioch,10.129,2009,1
Antioch,10.359000000000002,2009,2
Antioch,12.058,2009,3
Antioch,13.786,2009,4
Antioch,17.215,2009,5
Antioch,18.46,2009,6
Antioch,19.923,2009,7
Antioch,20.581,2009,8
Antioch,20.95,2009,9
Antioch,15.937999999999999,2009,10
Antioch,12.457,2009,11
Antioch,8.381,2009,12
Antioch,9.599,2010,1
Antioch,11.467,2010,2
Antioch,12.308,2010,3
Antioch,12.403,2010,4
Antioch,14.555,2010,5
Antioch,18.643,2010,6
Antioch,19.191,2010,7
Antioch,18.781,2010,8
Antioch,20.02,2010,9
Antioch,16.689999999999998,2010,10
Antioch,12.107,2010,11
Antioch,10.287,2010,12
Antioch,9.359,2011,1
Antioch,9.817,2011,2
Antioch,11.886,2011,3
Antioch,13.358,2011,4
Antioch,14.526,2011,5
Antioch,17.544,2011,6
Antioch,19.649,2011,7
Antioch,19.389,2011,8
Antioch,20.54,2011,9
Antioch,17.294999999999998,2011,10
Antioch,11.478,2011,11
Antioch,9.118,2011,12
Antioch,9.993,2012,1
Antioch,11.116,2012,2
Antioch,11.503,2012,3
Antioch,14.15,2012,4
Antioch,16.555,2012,5
Antioch,18.482,2012,6
Antioch,19.632,2012,7
Antioch,20.531,2012,8
Antioch,19.045,2012,9
Antioch,17.294999999999998,2012,10
Antioch,13.367,2012,11
Antioch,8.95,2012,12
Antioch,8.32,2013,1
Antioch,10.229,2013,2
Antioch,13.505999999999998,2013,3
Antioch,15.996,2013,4
Antioch,17.434,2013,5
Antioch,19.759,2013,6
Antioch,20.657,2013,7
Antioch,19.731,2013,8
Antioch,20.471,2013,9
Arlington,9.084,2000,1
Arlington,13.026,2000,2
Arlington,15.239,2000,3
Arlington,17.275,2000,4
Arlington,24.079,2000,5
Arlington,26.093000000000004,2000,6
Arlington,29.762,2000,7
Arlington,31.484,2000,8
Arlington,26.443,2000,9
Arlington,20.406,2000,10
Arlington,10.011,2000,11
Arlington,3.858,2000,12
Arlington,5.557,2001,1
Arlington,9.736999999999998,2001,2
Arlington,10.919,2001,3
Arlington,19.726,2001,4
Arlington,23.554000000000002,2001,5
Arlington,26.709,2001,6
Arlington,30.570999999999998,2001,7
Arlington,29.662,2001,8
Arlington,23.634,2001,9
Arlington,17.92,2001,10
Arlington,15.129,2001,11
Arlington,9.425999999999998,2001,12
Arlington,8.177,2002,1
Arlington,7.6999999999999975,2002,2
Arlington,11.797,2002,3
Arlington,19.857,2002,4
Arlington,22.324,2002,5
Arlington,26.651,2002,6
Arlington,28.518,2002,7
Arlington,29.151999999999997,2002,8
Arlington,25.977,2002,9
Arlington,17.797,2002,10
Arlington,11.87,2002,11
Arlington,8.519,2002,12
Arlington,6.279000000000001,2003,1
Arlington,7.571999999999999,2003,2
Arlington,13.032,2003,3
Arlington,18.839,2003,4
Arlington,23.953000000000007,2003,5
Arlington,25.844,2003,6
Arlington,29.694000000000006,2003,7
Arlington,29.88,2003,8
Arlington,23.509,2003,9
Arlington,20.107,2003,10
Arlington,14.809000000000001,2003,11
Arlington,9.127,2003,12
Arlington,8.636000000000001,2004,1
Arlington,7.151999999999999,2004,2
Arlington,16.233999999999998,2004,3
Arlington,18.515,2004,4
Arlington,23.254,2004,5
Arlington,25.838,2004,6
Arlington,27.868,2004,7
Arlington,26.884,2004,8
Arlington,25.155,2004,9
Arlington,21.492,2004,10
Arlington,13.617,2004,11
Arlington,8.366,2004,12
Arlington,9.165,2005,1
Arlington,10.665,2005,2
Arlington,13.089,2005,3
Arlington,17.721,2005,4
Arlington,22.138,2005,5
Arlington,28.069000000000006,2005,6
Arlington,28.703000000000007,2005,7
Arlington,29.49,2005,8
Arlington,28.018,2005,9
Arlington,19.474,2005,10
Arlington,15.269,2005,11
Arlington,7.6999999999999975,2005,12
